customerID,complaint,complaint_number,complaint_clean,keyword,Service Quality,Inconsistent Internet Speed,No Proactive Support,Overcharging,Not Communicated Extra Charges
1904-WAJAA,"I've been having trouble with my DSL internet service being slow during peak hours, making it difficult for my family to use it efficiently.",1,"i've been having trouble with my dsl internet service being slow during peak hours, making it difficult for my family to use it efficiently.",Inconsistent Internet Speed,0,1,0,0,0
1904-WAJAA,"It's frustrating that despite having device protection, I haven't been able to easily file a claim for my damaged equipment. The process feels unnecessarily complicated.",2,"it's frustrating that despite having device protection, i haven't been able to easily file a claim for my damaged equipment. the process feels unnecessarily complicated.",Invalid,0,0,0,0,0
1904-WAJAA,"I wish tech support was included in my plan because when I have issues, I end up spending hours trying to troubleshoot on my own.",3,"i wish tech support was included in my plan because when i have issues, i end up spending hours trying to troubleshoot on my own.",No Proactive Support,0,0,1,0,0
7488-MXJIV,"The streaming TV service frequently buffers or stops working altogether, especially during peak hours, which has made it impossible to enjoy watching anything.",1,"the streaming tv service frequently buffers or stops working altogether, especially during peak hours, which has made it impossible to enjoy watching anything.",Inconsistent Internet Speed,0,1,0,0,0
7488-MXJIV,"Your customer support has been unhelpful in addressing the streaming issues, and I feel like I'm not being taken seriously despite multiple attempts to resolve the problem.",2,"your customer support has been unhelpful in addressing the streaming issues, and i feel like i'm not being taken seriously despite multiple attempts to resolve the problem.",No Proactive Support,0,0,1,0,0
1984-FCOWB,"The internet speeds have been incredibly inconsistent despite paying for fiber optic service. This has disrupted my ability to stream TV and movies smoothly, and your tech support has not provided a long-term solution.",1,"the internet speeds have been incredibly inconsistent despite paying for fiber optic service. this has disrupted my ability to stream tv and movies smoothly, and your tech support has not provided a long-term solution.",Invalid,0,0,0,0,0
4911-BANWH,"The internet speed has been extremely slow despite having a fiber optic connection. It often lags, making it difficult to use streaming services effectively.",1,"the internet speed has been extremely slow despite having a fiber optic connection. it often lags, making it difficult to use streaming services effectively.",Service Quality,1,0,0,0,0
4911-BANWH,"I am frustrated with the frequent outages of my internet service. These interruptions have been occurring regularly, and I'm not receiving the service I am paying for.",2,"i am frustrated with the frequent outages of my internet service. these interruptions have been occurring regularly, and i'm not receiving the service i am paying for.",Invalid,0,0,0,0,0
4911-BANWH,"I noticed that my bill is consistently high, but I am not receiving features like Online Security or Tech Support that could justify the cost. This feels unfair.",3,"i noticed that my bill is consistently high, but i am not receiving features like online security or tech support that could justify the cost. this feels unfair.",No Proactive Support,0,0,1,0,0
4911-BANWH,"The Streaming TV service is unreliable. It buffers a lot and sometimes doesn't load at all, which ruins my viewing experience.",4,"the streaming tv service is unreliable. it buffers a lot and sometimes doesn't load at all, which ruins my viewing experience.",Service Quality,1,0,0,0,0
